Session_ID,User_ID,Session_Duration (seconds),CTR (%),Bounce_Rate (%),Conversion_Rate (%),Pages_Viewed,Purchase_Made
2048,1275,19,1.2590738484454906,39.692480324897296,1.0099430515445758,5,0
2049,957,228,2.3945086259060817,50.00634852884015,1.35156152830909,6,0
2050,1940,126,2.439673273513547,31.34166400872677,1.8492511582229585,10,1
2051,2382,222,3.226430810571201,46.13923018969795,1.243465847669139,6,0
2052,969,51,2.5191775924512863,53.557396076228805,1.5172211941063805,5,1
2053,2559,70,2.477289790553089,58.469543083355966,1.2215353598017105,4,0
2054,1317,73,2.1838486266124395,50.69236119628875,1.5852051451692446,3,1
2055,1044,4,2.000428667122982,54.42759580388809,1.5416373147573985,4,1
2056,282,75,2.4260997565477593,42.97562598957471,1.1064077344893635,1,0
2057,2845,292,2.6243506363540194,49.80980690411127,1.9159235873106901,7,1
2058,2167,409,2.085248153726143,44.09841594213072,0.7719507046189537,5,0
2059,1059,131,2.6459429509322883,52.8255844048584,2.0676158986202697,6,1
2060,198,109,3.441605648168844,63.89727882485203,1.6645810828036527,2,1
2061,2533,5,2.035429452410158,49.43063288651939,1.793940151643675,3,1
2062,1083,380,2.0495008137946606,36.28904813763913,0.674683391909059,4,0
2063,2885,2,1.9539415810381753,51.96276257429789,1.4744889191414388,4,0
2064,1185,521,2.066871470643496,57.05435746740858,2.2668611211898044,3,1
2065,1009,120,2.6115526469881747,40.81973557740429,1.4273383575956153,4,0
2066,2739,75,2.0435273184037945,62.41841155158215,1.5651574751822688,3,1
2067,1230,464,2.0945890411556767,44.036606522508485,0.9279215704283374,3,0
2068,1036,4,1.8751751671696049,42.397647831968015,0.7804626223758896,3,0
2069,490,156,2.244528750270778,32.19379712853582,1.6151922931227214,7,1
2070,276,143,1.7484018057913153,52.6879942587475,1.16095889980907,8,0
2071,2741,44,1.3869263177400755,68.1599151947938,1.223112205945288,7,0
2072,2290,100,2.2238359954184967,53.66750041952263,1.5315954132775036,4,1
2073,1240,190,2.9896922357071505,42.658168365431415,1.8431836571119478,4,1
2074,1275,233,1.8550279668166605,55.13217347571628,1.7628579447319443,6,1
2075,126,0,1.479397431436356,58.00353153570136,1.5498279755474205,7,1
2076,217,497,2.9578210103296962,61.60665232068416,1.9435629391240146,4,1
2077,1209,32,2.022780348859926,37.65022836297884,2.0219575425217924,3,1
2078,1247,47,2.4722791412465934,65.53059770042115,1.4341963213393825,6,0
2079,2543,55,1.6355170890056252,52.13446075989199,2.3341546578620553,1,1
2080,2475,6,2.0048852836766207,67.5319455851198,0.9563766001034711,6,0
2081,919,23,2.7002771932504013,51.55588213864874,0.7334934443397703,10,0
2082,1318,772,2.065386234472099,55.767630368056956,2.1916981113067413,2,1
2083,2199,68,2.071601096248191,40.51372071216177,1.1499659149903116,7,0
2084,2432,22,1.2557030110187983,59.84840664997734,0.16375844817395113,9,0
2085,1662,20,2.3935167359749236,39.23087022603859,1.3370519956139963,8,0
2086,308,228,1.607058938462516,52.687786419834914,2.1143333737113563,4,1
2087,1360,347,2.5598502002868124,45.69460224102359,1.3462640850071348,6,0
2088,1970,53,2.1011906135446545,49.11895119774823,0.6123891313951908,5,0
2089,2794,3,2.145609560881108,60.85224773567778,1.3551964449946179,4,0
2090,892,45,2.38627090952566,46.44977489937168,1.4071555241324838,6,0
2091,375,10,2.187634724521649,61.05674987897275,1.331960518326615,6,0
2092,2034,19,2.8592267077847144,45.93036552598864,1.1404442818317124,5,0
2093,1365,101,2.7800192994291772,51.309059901553674,1.16415232110956,10,0
2094,129,47,1.3913780531864328,71.49817020802585,1.8638667492959673,4,1
2095,1015,130,1.9146439993717392,51.21721990940264,1.2100605325891887,9,0
2096,1800,52,2.418267440290206,49.24136907006633,1.5807068513772187,5,1
2097,2717,508,1.5286985189932483,51.399473913238495,1.5789225366519544,5,1
2098,1382,425,1.2159696202738757,46.69750477670599,1.1918644167377213,7,0
2099,517,150,1.6198977106223085,39.986444223948524,1.1238034304802496,6,0
2100,1519,78,1.9424172969066844,70.59148192752508,1.5349755220737507,5,1
2101,86,86,0.0,45.93675772030989,0.6738517749457298,3,0
2102,1199,95,1.4430551735177262,34.77522347789556,2.4969333923833927,9,1
2103,2359,234,1.1107323654027237,48.445935906941564,1.2136460021071522,6,0
2104,1143,108,2.5733361340642418,53.56873313317892,1.3046857376955254,1,0
2105,2475,349,2.4657394133264927,47.92204395827808,1.8682881352313174,5,1
2106,1994,519,2.1392818446801907,49.51255901915467,1.4150984028037996,3,0
2107,2162,73,2.0500059370606905,48.360970899748295,1.2912169704929461,5,0
2108,303,148,2.27240342063472,54.25536792696028,0.8313385897146887,3,0
2109,2792,17,1.500832405251914,58.189778579346005,1.5509530755447327,3,1
2110,588,40,2.626444497706829,48.07535996527906,1.2265813553527065,3,0
2111,987,96,2.046510644110716,75.89646348335546,2.54066803767459,3,1
2112,1864,41,2.458799635129815,60.40891643911441,1.397343806081993,4,0
2113,345,376,2.43820768323232,49.94543378186856,0.3665321422729255,1,0
2114,814,31,2.267057234148635,36.81565368835378,1.9750857693008967,0,1
2115,1988,109,2.1564589944505856,51.14272659928683,0.9999866397198949,2,0
2116,2849,167,2.11921992219417,58.13885648712869,1.553130780335082,4,1
2117,1311,211,1.968511540092754,58.21550173180236,2.2024400403390665,6,1
2118,2000,86,2.2414783668920397,31.473396760276465,1.345598075860665,4,0
2119,1678,365,2.1031046041539194,51.153615761332276,1.3976402468908877,6,0
2120,1328,151,1.7564895684827468,45.19413304088769,1.9673280158988111,2,1
2121,1093,104,2.3048573643267547,64.97196168765146,2.2127869540831164,3,1
2122,2409,12,2.140250011459916,51.23679271195118,1.4313385346131988,5,0
2123,1010,112,2.604894093921905,27.157906907137324,2.5113041105530183,4,1
2124,704,309,1.0947916083211275,53.68326998654644,0.6307169111383268,4,0
2125,575,171,2.0181102852326336,30.501187576574335,1.0486738551373458,7,0
2126,1609,321,1.6375485368700138,54.501158409151984,1.261221599172022,4,0
2127,1113,122,1.741188627789582,75.87198242838767,2.0282507926540863,6,1
2128,688,22,2.2798740137949514,63.60346155050598,1.6152327435796017,2,1
2129,2829,2,1.2819697525818334,52.58827893372021,1.1624834553246077,9,0
2130,2633,65,2.0665678231249527,43.4053962147541,0.9370244088551947,3,0
2131,2637,215,2.0152197811973895,62.74165280593297,0.7532253909682255,6,0
2132,489,281,1.4750252110346866,56.35890399732936,1.7580977252707977,6,1
2133,1348,63,2.0790364485456214,47.33159458179363,1.3052971716280646,4,0
2134,494,123,1.6192234122868945,44.61240374509039,2.007183510132244,6,1
2135,1668,98,3.0987418605272907,40.93261036696364,0.7832275555576902,6,0
2136,1638,95,2.6009833172591468,53.74683951429156,1.713592487855629,7,1
2137,19,47,2.033629979762449,45.8323672277834,1.4787758269484859,8,0
2138,2445,26,1.784125737304564,51.67847836077783,1.1932245673667459,2,0
2139,1001,39,2.252025168867631,59.27767891038176,1.2295084823613907,5,0
2140,851,10,2.3837379589070924,45.58291629188877,1.5514680503878284,4,1
2141,1389,39,2.1272662948938192,56.45099776200831,1.484241886515264,5,0
2142,1355,1,1.4924262318127821,62.22329205552401,1.0541803399237493,7,0
2143,1368,177,1.895206116898542,53.95180619573356,1.757803201257739,3,1
2144,822,68,2.039006537227795,56.99566614851544,2.102531356944854,8,1
2145,455,651,2.145137508729601,54.02639497818012,1.378048179705944,7,0
2146,1625,38,2.1566815755708846,50.162620346891146,1.7908357714804695,3,1
2147,2773,76,2.365416117597462,58.37138337718119,1.4202988162107668,2,0
2148,711,79,2.6708601443600575,66.09214144634,2.7051265926166423,9,1
2149,2191,1,2.5062818533480136,58.54991407222731,1.5069413339108968,6,1
2150,917,328,2.2951599228535913,48.06380548305897,1.850714181748153,2,1
2151,2876,5,1.3711480044435702,48.32537315068956,2.0836320982926457,6,1
2152,2653,506,2.593171617841355,48.69943863562856,1.1795762168062591,7,0
2153,1497,400,2.4094031760534884,59.474275723138454,1.8529978791944646,5,1
2154,1441,138,1.872104360767995,44.737603256329635,1.931185186060857,8,1
2155,305,141,2.0148695154780776,39.75628136312563,1.714932399005038,4,1
2156,736,190,2.032790485685089,54.68923395887853,1.8816026424338843,7,1
2157,2339,88,1.7810888377848377,50.216429613421745,1.1759380894049238,2,0
2158,1964,187,1.1259827314319972,64.81316515058742,2.573646401993984,5,1
2159,2150,8,1.441728678326231,27.43356953681011,0.3007848567792204,2,0
2160,2010,10,1.5467463572510949,52.08084864255736,1.07939573055073,4,0
2161,2915,109,1.01608493845371,45.962726673380395,0.8311444869674416,11,0
2162,2890,143,1.4433668656037955,58.10279120301311,2.361449644309306,4,1
2163,962,393,2.570599707454201,47.200069311921816,1.4345190085216375,6,0
2164,2990,19,2.2429591697295583,44.23949539239393,1.0276654966921197,7,0
2165,1027,311,1.5145075673921549,59.35880072877572,1.1972030564530054,5,0
2166,2133,42,1.6558882210860144,62.78986415660654,0.7375532300393237,4,0
2167,2376,90,2.6145918129703993,49.02319303538783,1.8137058132070996,7,1
2168,2864,68,2.602233604126824,49.21500594503061,1.8640098449060702,6,1
2169,1474,91,2.034943997934704,62.70580605255327,1.6517727194156706,8,1
2170,2502,29,2.5873988466908155,61.58842156998725,1.1420318836085992,5,0
2171,1948,126,1.6170479945269758,60.31425687644148,2.2630521608648078,4,1
2172,2677,291,2.113679960060414,45.97269121086279,1.8909316512538208,4,1
2173,1178,104,1.262824571987653,43.41531348064562,0.6276759666075274,6,0
2174,665,121,1.817839918575519,66.3664372480739,1.4030975731057356,6,0
2175,12,340,2.0140382672472743,56.09710755636711,0.9215820844719644,11,0
2176,1157,220,1.1574705512912238,42.58521820253935,2.2359535913774233,5,1
2177,304,121,2.2965580602001623,48.93642002570203,1.2757969070156483,3,0
2178,1764,53,2.3801008163127655,50.849720615943866,0.81037595814317,6,0
2179,2831,389,2.5055595357221767,48.943541191983215,1.426910885318174,9,0
2180,43,154,3.1671234486564694,47.07741974459875,2.294907069629442,2,1
2181,944,44,2.208357174629458,62.306017792654174,1.9322386187476557,4,1
2182,2391,56,1.9679585617155786,55.28404134590315,1.2393354162715746,2,0
2183,1350,292,1.1989584952502779,72.53311936862173,1.4129910221725988,3,0
2184,2546,8,2.195976215800424,62.85383856524289,1.997477810486988,5,1
2185,2412,871,2.279716422704038,51.363115871621105,2.1973265934973947,2,1
2186,891,25,1.3219938642002873,64.17107090895097,0.7246300613951098,6,0
2187,2475,286,1.8799563400164,53.52826597794101,1.576799167310586,5,1
2188,1005,90,2.0055662963586722,74.18291820530973,1.3225662048857973,5,0
2189,21,121,2.26476272216403,46.85056489506434,1.2562136508779813,2,0
2190,407,382,2.4281207061482752,54.53044917121019,2.171013630393405,5,1
2191,2667,95,1.7317213580944026,43.99295864699308,0.8225097486548157,5,0
2192,1015,138,2.100680414342243,46.18937246838983,1.902510397378932,7,1
2193,336,9,2.286867741114933,46.5860562575293,0.35895412661009685,5,0
2194,1839,0,1.9091103836099463,62.36236706108769,1.1374338797394405,4,0
2195,1148,50,1.7892688513189012,52.08031996881774,1.5168755767290198,3,1
2196,2447,205,2.356289723305031,25.410443802743004,0.8443991003440984,5,0
2197,2841,23,1.9111420668649273,50.936588772149584,2.601895418385482,5,1
2198,1828,21,1.4014571592248504,40.26115813882586,1.141364762885869,7,0
2199,715,95,2.686521164692401,45.59330826727113,1.1011564708596513,4,0
2200,51,187,1.456854171501036,61.50624009712789,1.1532143772049095,5,0
2201,324,224,1.9527467288654596,36.56541552059152,1.791824920591854,4,1
2202,789,35,2.160881779731951,37.718462955685034,1.9536955515686978,7,1
2203,141,14,2.2276041240508238,33.395286701966256,1.280891783813069,4,0
2204,470,507,2.084808403358821,46.12577399880403,1.6583250783382777,7,1
2205,787,54,0.5289370946596916,33.10393179661726,1.697242929278228,5,1
2206,1826,345,1.6487431550883311,33.94282821879382,0.7793573881385875,4,0
2207,1358,358,2.1481451742417175,47.70200825947209,1.440451872588135,7,0
2208,1917,266,1.9454533958618732,53.13710579961412,1.1847223669026723,3,0
2209,964,33,2.255833150082951,40.88874476807622,0.7216934228126878,0,0
2210,373,310,2.5107474932037195,53.61105358236432,1.6066196264601542,8,1
2211,2542,263,2.2533436897595926,51.106716096307586,2.0074154387038696,5,1
2212,1693,163,1.6354921387594739,55.40152072350976,1.5219366045081475,4,1
2213,2799,74,1.7307486738886684,39.593385613357796,0.21416121266277388,4,0
2214,1180,54,2.815720200899132,69.83953787614784,1.271535953568216,5,0
2215,2339,23,1.9104454245730973,38.606520258315086,1.0532096930933892,4,0
2216,1672,128,1.952295909116676,43.74590565267352,2.3898715105423785,6,1
2217,106,158,2.25493799145338,55.149744922304265,1.3304266820345563,10,0
2218,1444,80,2.618610821442192,51.17808067387907,0.693077883945374,6,0
2219,2718,116,1.5493678872100591,58.46918892187828,1.4770928785447017,5,0
2220,1682,81,1.751941610909238,46.9008598475308,1.817747830836838,2,1
2221,2,184,1.1980191242866953,37.73201014060317,1.5494631680186184,5,1
2222,2637,416,1.851814053123375,34.74939529316134,1.0986733889680442,8,0
2223,2692,32,2.283796682304481,67.7961157373501,1.2706709969867411,6,0
2224,2138,86,1.817879758974361,46.97007626127175,1.8827736616794137,4,1
2225,350,27,2.8799064615868386,48.32604719071878,1.5505756333368577,6,1
2226,1287,176,2.058100859547905,68.01391414275295,2.5125525539238787,7,1
2227,1063,234,1.948867127508005,45.079070363678035,1.5490317082367175,6,1
2228,2957,483,1.823931892089479,50.24241772515548,0.7359950342617594,5,0
2229,2207,58,1.3200719877640488,39.67450964695609,1.4001558092737147,9,0
2230,2360,539,1.954833847244921,36.876905280104296,1.2183444375882064,4,0
2231,445,11,2.1791933065640876,68.89776888013313,0.7238069457558477,6,0
2232,2346,166,1.9409651220389272,69.03634270566796,1.5652612288018204,5,1
2233,952,10,2.115556635524756,60.21045706792752,1.290947765213904,5,0
2234,36,403,1.6646618817974508,59.87513050484462,1.5747179325415437,3,1
2235,1108,135,1.377638601540617,57.54368422040418,2.415052020259801,6,1
2236,1476,199,1.9468956541405005,42.60702563639455,1.4353488075064758,10,0
2237,1799,320,2.110303461479441,52.90728748963738,2.012268135803851,6,1
2238,1846,29,1.9156544825089368,44.96219551055209,1.404197268463749,5,0
2239,1409,7,2.101757801859274,24.10247805342395,1.7077245123719635,5,1
2240,1196,379,2.388321244668895,61.19269673984797,1.5598911783814629,9,1
2241,1400,68,2.3864170246332006,55.54650058489349,1.6337135147987374,7,1
2242,1709,24,2.428685682587818,36.82780725034858,1.4342148289567391,5,0
2243,1386,113,2.5026630128331564,46.39712411386641,2.225181014244529,7,1
2244,2607,164,2.248540970501601,60.52190387760035,1.8159558768151267,6,1
2245,2939,5,2.17816291478653,51.31940240925153,1.5578324779413668,5,1
2246,2189,57,2.9714807174222413,33.01220692152464,1.954282253431696,6,1
2247,2935,6,2.3918099152704144,37.868121632113606,1.5642807978088196,5,1
2248,1301,98,1.5774165010799808,68.57284188127775,2.0583448206885624,6,1
2249,2774,405,1.0684765715887623,50.658602564958,0.9101333825782635,3,0
2250,1244,729,1.8794237538691736,60.5851659034879,2.565803549624982,8,1
2251,521,182,2.3123710132407527,68.38338502629225,1.586153790361864,3,1
2252,1807,31,2.47947505372512,45.411443918117556,0.9293880947712664,3,0
2253,10,425,1.3747629281982565,53.52051510951827,1.874523577241812,4,1
2254,984,130,2.364710969175168,30.33361067286645,2.1468131482939277,6,1
2255,2426,30,2.567343009963781,43.929405151652546,0.9875565212503435,4,0
2256,1657,458,2.304368448045936,55.75749218316699,1.2640986899418845,5,0
2257,1661,254,2.2078627549898933,48.07914764156953,2.0074722571836596,6,1
2258,2730,236,1.933594695598762,54.518802415148826,1.782279049438337,3,1
2259,2632,222,1.769998967944097,59.29877095846839,1.2799511414187146,5,0
2260,2200,40,2.392773159949014,55.602598613329846,1.3754113850518566,6,0
2261,720,42,2.2916734748707603,53.30822725298638,0.8747732588462234,6,0
2262,1073,209,1.8364314766808636,51.908603076525345,1.0060907080262238,8,0
2263,859,44,3.27105317433494,44.31794425791841,0.6635527499894155,8,0
2264,1317,103,1.2451005457582367,40.76297744512124,1.3258173346117528,4,0
2265,1604,274,1.883934373598839,63.55614377373964,1.838804301085311,5,1
2266,50,275,1.614301392278303,57.92413535284943,1.3667682198719089,4,0
2267,2712,108,2.192087940668832,42.10858180195076,2.0582811871552904,6,1
2268,2579,282,1.0255181808907123,50.64093202823215,1.1770490821124686,4,0
2269,2905,328,2.634633136462464,36.08107269904636,0.754498815529725,6,0
2270,146,191,2.5027251675390394,45.221061659832024,2.0774220505100787,4,1
2271,915,46,2.1336772187131263,55.35703154574252,1.6836115624194705,5,1
2272,1463,57,1.8448380420973016,52.60203789376414,2.1137149019803685,4,1
2273,2290,68,2.3581549252830074,51.15774246055541,1.3316846812755487,5,0
2274,581,22,2.1643531993125458,41.16383092325326,2.295237519484475,3,1
2275,2735,57,2.4760082726646537,39.1354982585111,0.9616568511700466,6,0
2276,1585,42,1.9387735932311272,59.49985417387584,1.3563717183737736,8,0
2277,483,109,1.9092628988219658,66.93606707036574,1.7038337176221723,3,1
2278,1250,430,2.538868708846103,55.4996032508803,1.2654090673968592,4,0
2279,673,19,2.3168310106462044,48.27699283893963,1.6137719104158474,8,1
2280,631,229,1.9129934423369215,62.250333617792414,2.123855381653291,3,1
2281,2709,209,2.1839190966994484,41.578422906229804,1.688347214392125,5,1
2282,662,18,2.0924070838061244,60.53062239755688,1.4108226635053143,2,0
2283,2853,460,2.2336018464138814,44.03380701203796,2.1131506728021714,4,1
2284,2467,151,2.634725361711796,44.52480412593621,1.7562266733441478,3,1
2285,988,81,1.825064798338531,46.67208413776172,1.4960060061929426,6,0
2286,1547,254,1.677723534054505,48.988064827323825,1.4600670490739953,2,0
2287,650,53,2.1368959626431003,59.14938224876904,1.3161690847929108,3,0
2288,969,212,1.7317231229314864,36.95668251088031,1.9215447491064148,1,1
2289,2638,7,1.5445409682264817,43.955870912529676,1.940317174762415,12,1
2290,1101,329,2.4967755136563285,52.09649383472252,2.1326588538031626,6,1
2291,2557,107,1.8563969101083653,55.578252572498904,1.7151164814942386,6,1
